professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,name_not_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,help_useful,help_not_useful,comments
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,01/16/2007,NAN,SMALLGR,2.5,1.0,,,,,0.0,0.0,BORING!!!\r He was mumbling something for several classes and then students were doing the presentations...\r did not teach anything in class but the final was Hard and from the book...
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,09/09/2006,NAN,PSYCH1282,4.5,2.0,,,,,0.0,0.0,I had him for small groups. What a great guy but boy is he boring as I don\'t know what. He means well but you just want to pull the words out of his mouth it take him so long to say them. I got an A-. He only gives a final and two easy papers.
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,07/14/2006,NAN,SMALLGROUPS,4.5,1.0,,,,,0.0,0.0,The class is fun...but lately he has decided to give a final. Pay attention because this is VERY important. The final is SERIOUS. Read the book. Or at least the chapters that he tells you to. If you want a good grade you need to do well on the final. I was running an A- in teh class and after the final ended witha B+.
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,07/07/2006,NAN,SMALLGROUPS,5.0,2.0,,,,,0.0,0.0,"Professor Snadowsky is a wonderful professor with many years of expierence. He makes the class fun by getting everyone involved in the learning process. I love him and I too wish he taught more courses. He wants everyone to do well, but don\'t take my word for it..register for the class"
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,05/30/2006,NAN,SMALLGROUPS,4.0,2.0,,,,,0.0,0.0,Do not take the final exam lightly for you really have to read the book.
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,01/14/2006,NAN,SMALLGROUPS,5.0,1.0,,,,,0.0,0.0,"A sweetheart and great professor. I wish he taught more classes for I\'d register for them all. Definitely take this class for its a fun and memorable experience. No tests, 2 papers basically about yourself. It should be considered an education course as well as a psych for you have to basically do a lesson plan and teach the class."
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,01/05/2006,NAN,PSY,1.5,2.0,,,,,0.0,0.0,EASY CLASS but boring
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,11/02/2005,NAN,SMALLGROUPS,5.0,1.0,Mandatory,,,,0.0,0.0,"I adore him, he is the nicest, sweetest, old man alive. His class is great, all the presentations so far are interesting and fun. Like everyone else says, an easy and enjoyable class. Lots of chocolate and arts and crafts involved."
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,08/22/2005,NAN,SMALLGROUPS,5.0,1.0,Not Mandatory,,,D,0.0,0.0,"class is fun, we played games the whole time, super easy A, but when he talks he is so boring it\'s almost unbearable. I got an A but I don\'t feel like I learned anything. Nice old guy."
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,12/02/2004,NAN,141,5.0,1.0,,,,,0.0,0.0,Nicest sweetest man. A\'s to ALL students!!
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,07/28/2004,NAN,AGING,5.0,1.0,,,,,0.0,0.0,The easiest teacher you will ever have.Everything that he repeats 3 times is a test question.You have to do an oral report which sucks.But ooverall an easy A.You can be braindead and pass!
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,07/22/2004,NAN,SMALLGR,5.0,1.0,,,,,0.0,0.0,THis professor is the best. he wnat you to pass witha good grade. Just seeing his enthusiam at his age makes you smile. he loves what he does. Not a difficult class. Easy A. You eat alot of Candy in this class. Discussions are really meaningful
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,07/07/2004,NAN,SMALLGR,5.0,1.0,,,,,0.0,0.0,"The best professor I have ever taken. He is funny, knows his subject. If you want to get a nice grade, you have to take him if you get a chance. He is the best."
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,06/04/2004,NAN,SMGROUPS,5.0,1.0,,,,,0.0,0.0,"This professor is great. this class only involves teaching the class for a day and writing two papers. Very easy and fun, just watching him teach makes you smile. You will have a blast"
Alvin  Snadowsky,Brooklyn College,Psychology department, Brooklyn, NY,7.0,4.5,,1.4,,19.0,04/08/2004,NAN,AGING,5.0,1.0,,,,,0.0,0.0,Too Easy! Just copy his notes word for word as he repeats each sentence like 3 times. It\'s as if he gives you the exams! It\'s mostly straight out of these notes that he uses every semester. There\'s a short presentation along with a 5 page paper. Easy A.
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,01/10/2011,NAN,PSYC3250,1.0,3.0,,,,,0.0,0.0,"Laziest professor I have ever met. Attendance not mandatory just have to read the book, his book, and THE WHOLE THING front to back. He tells you what he says in class is not important because its in the book. READ, know the terms and he\'ll give you everyone the same grade, a b+"
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,12/26/2006,NAN,PSY23,3.0,3.0,,,,,0.0,0.0,"nice guy but boring, notes are useless just read the textbook or the summary at the end of the chapter if your lazy like me. tests are onfusing but gives a nice curve. when i seen i got a A- i was really happy.gives you an optional paper but its long and woud of been a waste of time for me"
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,12/24/2006,NAN,PSYCH23,2.5,4.0,,,,,0.0,0.0,"ok so attendence not manditory notes not worth much, def mostly all about the txt book. 3 tests and optional paper, tests with LONG questions and are confusing, after the 1st test u see what 2 expect but def confusing q\'s. NICE GUY but SO BORING, & goes on tangents. I got a B+, im content cause his tests were confusing! read the txtbook!! good luck"
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,01/27/2006,NAN,PSYCHOLOGY1,3.5,4.0,,,,,0.0,0.0,He is the nicest old guy he really is--but I got a B- in the class--my lowest grade =( His quizzes are the trickiest things in the WORLD-notes r completely useless-he expects u to MEMORIZE everythinggg in the chapter n will pull out random stuff that you\'d never expect to see. The final was unbelievably hard 2. Nice guy but it\'s up to you honestly.
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,01/04/2006,NAN,PSYCHOLOGY,1.0,5.0,,,,,0.0,0.0,this guy didnt even bother showing up to the final exam. That shows how much he really cares about what happens on his final. He may have been good but its time to retire rather then pretend to be teaching. 100 tricky questions on the final exam is not enjoyable. Not showing up for the final cause of little rain is pathetic. Avoid him.
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,12/14/2005,NAN,PSYCHINTRO,1.0,4.0,,,,,0.0,0.0,"Most boring class i ever had, I never thought it\'s possible to fall asleep while making notes...and notes are not so helpfull, you better read al chapters twice with notes,then you\'ll be more or less fine. Questions are very tricky. Try to avoid this class."
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,07/12/2005,NAN,INTROPSYCH,2.5,2.0,,,,,0.0,0.0,"dont even bother going to class, EVERYTHING is in the book, gives 5 quizes and drops the lowest, read the chapters instead of going to class and youll get an A"
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,06/01/2005,NAN,PSYCH23,5.0,1.0,,,,,0.0,0.0,"Excellent professor. Everything is straight from the book and you need not attend the classes. The class time gives excellent insight into understanding what is going on and if you choose not to go, it\'s your loss. Very easy exams."
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,05/26/2005,NAN,PSY23,5.0,2.0,,,,,0.0,0.0,"The problem with BC students is that they DON\'T STUDY!! McMahan is great!! He doesn\'t give surprises on exams as other professors do. Attend lecture, read the text (read to understand, not memorize), and you\'ll be fine. We do read the entire book.. but as long as you keep up, there shouldn\'t be any problems. I highly recommend him."
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,05/15/2005,NAN,PSY23,3.0,4.0,,,,,0.0,0.0,Hard to understand his lecture...Exam are from book and his lecture speech...But you need to attend everyday and writes down everything to know what is on his exam. His lecture sometime confused you.
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,05/11/2005,NAN,PSYCH205,3.0,2.0,,,,,0.0,0.0,"Interesting subject matter, but Very boring delivery. His exams are fair, straight from the text. He curves grades and gives you the opportunity for extra credit work to boost your grade. If you read the text, you can do well."
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,02/19/2005,NAN,INTRO,3.5,2.0,,,,,0.0,0.0,Very boring. Pretty easy grader though. Quizzes straight from book. Lectures straight from book. Get a good hour or so nap in his class.
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,01/24/2005,NAN,INTROPSYCH,5.0,2.0,,,,,0.0,0.0,"Excellent prof. Explains everything extremely well, knows how to relate simple examples to complicated topics. Gives easy tests and no HWs. As long as you read and take class notes you have nothing to worry about. Highly recommend this teacher."
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,01/20/2005,NAN,PSY11,5.0,3.0,,,,,0.0,0.0,"He\'s a good prof.U don\'t have to go to class, but just read thru the books for all quizes, and do the online practice.Lectures are very helpful for exams if you take notes.He doesn\'t care about the attendence. No homework for his class,only one optional term paper.He\'s a fair grader,only base on exa"
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,12/27/2004,NAN,PSYCH11,5.0,3.0,,,,,0.0,0.0,"If you do the reading, you will do fine on his quiz."
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,12/23/2004,NAN,PSYCH11,4.0,2.0,,,,,0.0,0.0,"gives u 5 quizes, drops one. u dont have to come to class to learn the material, everything is straight out of the book. not such a hard class."
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,11/24/2004,NAN,PSYCH11,1.0,3.0,Mandatory,,,A+,0.0,0.0,"confuses everything, although information is directly from the book. Drops lowest quiz, but they carry heavy weight in terms of your final grade!!"
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,09/23/2004,NAN,PSYCH,5.0,3.0,,,,,0.0,0.0,"Great teacher. Easy class, usefull info...rock on McMahan"
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,09/14/2004,NAN,PSY11,5.0,2.0,,,,,0.0,0.0,"Great Professor. Info was clear, in order and insightful. Very easy to learn from. Gives several difficult multiple-choice quizes and drops lowest so you get several chances instead of everything riding on midterm and final. Really nice guy."
Ian  McMahan,Brooklyn College,Psychology department, Brooklyn, NY,7.0,3.5,,2.9,,29.0,08/13/2004,NAN,ABNORMAL,2.0,4.0,,,,,0.0,0.0,crazy man
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,05/10/2014,NAN,SOC21700,1.0,1.0,,,,,0.0,0.0,The hardest easy A you will ever get. Sitting through this class is absolute torture. I do not understand how someone who does so little can still be a professor. Do NOT take his class. The A is not worth it.2
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,01/09/2014,NAN,SOC211,2.0,2.0,,,,,0.0,0.0,"If you\'re looking for an A, this was an easy class. But that\'s also because we had almost NO assignments, there were times he didn\'t show up, & material was irrelevant. He\'s a nice dude and clearly smart, but he doesn\'t care about undergrads and taught us -literally- nothing. If you actually want to know urban soc, do NOT take the class with him."
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,01/02/2014,NAN,SOC217,3.0,2.0,Mandatory,,,A,0.0,0.0,"I was very uneasy as to how grading will be and I cannot lie, waiting for my grade made me very anxious. As a professor, def not the best. As an advisor, he is phenomenal and keeps things real. Unless you\'re ready to be fully engaged I would avoid taking him but he is great to talk to!"
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,12/26/2013,NAN,SOC217,1.0,3.0,,,,,0.0,0.0,"you will be lost the entire semester. he is a nice guy but is not clear about ANYTHING! we didn\'t know about our final exam until the week before. there is not a lot of work for the class, no textbook but this class was a headache he was not helpful AT ALL. no syllabus, nothing."
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,12/18/2013,NAN,SOC217,1.0,2.0,Mandatory,,,,0.0,0.0,No. Just no. He should not be a professor. He is so clueless to everything that is going around. His lectures are boring and has nothing to do with the class. Okay its called race and ethnicity.. but we only focused on black people.. this class was tortuous
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,12/13/2013,NAN,SOC217,1.0,5.0,,,,,0.0,0.0,This guy has no idea what\'s going on. Half the time he doesn\'t know what day it is. He accidentally gave our midterm to the wrong class. His lectures are pointless and you will learn nothing. 10/10 would not take again.
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,10/11/2013,SOC217,NAN,1.0,5.0,,Yes,,,1.0,0.0,I would rather die a slow and painful death than ever take any class taught by this guy ever again.
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,09/03/2012,NAN,SOC201,1.5,4.0,,,,,0.0,0.0,"Jumps around in lessons, the point at the end of it is unknown, has a syllabus but there\'s no order to it, has difficulties with communication,no real review for exams. Just read the book and memorize all the theories. We had to use two books. One was a textbook on terms other on examples; Would have liked to use 2nd book more."
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,12/12/2010,NAN,SOC101,2.0,3.0,,,,,0.0,0.0,"Boring. There is little structure to the class and he doesn\'t always stick to the syllabus. The midterm is relatively easy, there are a couple of debates and papers but I didn\'t get much out of the class, you pretty much teach yourself with the information from the book. It\'s hard to understand the points he wants to make."
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,02/08/2010,NAN,SOC217,2.5,3.0,,,,,0.0,0.0,"boring class. never knew what he was talking about most of the time. the book is not a must. he is good at teaching, he would be better if he gave some sort of outline for what he was teaching."
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,12/27/2009,NAN,SOC217,2.5,3.0,,,,,0.0,1.0,Can be interesting if you enjoy the topics. The lectures can be long and boring. The class itself seems easy but beware he is a tough grader. Thought I did well for the class but ended up with less.
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,12/07/2009,NAN,SOC217,3.0,3.0,,,,,0.0,0.0,"Great Professor, great knowledge of subject. Highly recommend this class. Very little use of text- lots of articles to read on line. Can be a little vague as to what he wants from students. Midterm, Final, and Group Project."
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,07/30/2009,NAN,SOC100,3.0,3.0,,,,,0.0,0.0,"very very very nice man. VERY boring class,him being so laid back didnt help much. if yu arent interested it gets boring. tests..um theyre ok. i didnt open a book. never paid attention in class. and passed with a B.idk if i wuld recommend. but hes very nice and is willing to help"
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,07/08/2009,NAN,SOC218,4.5,3.0,,,,,0.0,0.0,Prof. Green has a lot of information to share. You have to be self motivated in his class because he is very laid back but grades hard. Still I think he is a good professor for those interested in the field. I am definitely taking other classes he offers.
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,05/30/2009,NAN,SOCI218,2.0,4.0,,,,,0.0,0.0,You will not learn anything from this teacher. He can not clearly explain a concept or stay on track with a thought. He can not engage the class and he will tell you to prepare for exams in one form and then change it without explaining. His test are not fair and will ask questions which are opinion based then mark it wrong.
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,05/27/2009,NAN,SOC201,4.0,2.0,,,,,0.0,0.0,He is a wonderful and very intelligent man. He knows the subject very well. Some people do tend to get lost though because of the way he explains things. He might be too smart.
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,11/30/2008,NAN,SOC101,2.5,4.0,,,,,0.0,0.0,"It was my favorite subject - I never skipped a single class, read notes and textbook, did my assignments and always visited his office. The only patterned grade I got throughout the semester was C+. If I didn\'t do all of the above I wonder if I would end up with anything higher. Sometimes it\'s hard to understand what exactly he wants from you."
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,09/03/2008,NAN,SOC101,1.5,4.0,,,,,0.0,0.0,I had him last year. He wasn\'t my favorite for sure. I find his class boring. He was mostly absent.In his class I was confused to want he talking about although I did read the book.For me he lack a lot to be a professor. But that\'s my opinion.
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,07/24/2008,NAN,SOC101,4.5,2.0,,,,,0.0,0.0,"I became addicted to this class: subjects of discussions are very interesting, a few written assignments, most of the grade depends on your performance on the mid-term and final (about 35% each) and two essays. He is very nice toward his students and will take in consideration your effort and dedication to his class so your final grade raises"
Charles  Green,Hunter College,Sociology department, New York, NY,6.0,2.3,,3.5,,54.0,04/11/2008,NAN,SOC101,4.5,1.0,,,,,0.0,0.0,"I have never thought of sociology as of subject of my interest. Since I started attending his class it seemed that this semester flew in one second. Bottom line: class is awesome, written assignments aren\'t hard at all, rather intriguing and challenging in a positive way. It is not likely that you regret if you take it."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,03/08/2017,NAN,PSYMW1,1.0,2.0,Not Mandatory,Yes,No,A,0.0,0.0,"Had him for Intro to personality. His lectures are unclear. He goes off topic a lot. It was hard to grasp much in his class; SUPERRRR boring. He also makes you buy his his own books which is $100 for both. Decent guy, bad prof."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,12/21/2016,NAN,PSYC1000,1.0,5.0,Not Mandatory,Yes,No,,0.0,1.0,"I\'ve had some terrible teachers, but he definitely made it to the top of the list. I haven\'t learned anything about the actual course, but can tell you anything there is to know about his personal life and family. DO NOT TAKE. I repeat DO NOT TAKE unless you want to have a terrible semester."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,12/02/2016,NAN,PSYC1000,1.0,3.0,Not Mandatory,Yes,No,,0.0,0.0,"He can\'t teach. The first 3 times I was there, I realized that he only talks about his life and that\'s it. Then the 4 other times I was there was to find out when we will take the exam. Uh, well we were very behind so he gave everyone a 90 on the second exam, dropping the lowest grade of the two. Easy A, but you won\'t learn a thing. Just stay away."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,11/25/2016,NAN,PSYC1000,2.0,3.0,Not Mandatory,,No,,1.0,0.0,"Want a ancient professor whose lectures aren\'t coherent and so boring they make you want to rip your eyes out? Then this Hungarian psychologist called Erdelyi is your guy! You don\'t learn squat in his class. He doesn\'t take attendance. He gives 2 midterms and a final. Other than that, he\'s a really nice guy. He\'s probably suffering from amnesia."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,11/04/2016,NAN,INTROPSY11,1.0,5.0,Not Mandatory,Yes,No,B+,0.0,0.0,"I took him my first semester and all i remember is that he has an asian wife who he spoke of most of the time and joked that its good that he has tenure. I gave him a 5 for difficulty bc I was totally unprepared for the tests because he didn\'t teach. He even yelled at me once because i asked to many questions, actually yelled bc i showed interest"
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,10/31/2016,NAN,PSY2300,1.0,1.0,Not Mandatory,Yes,No,,0.0,0.0,DO NOT TAKE HIM! He does not speak about psychology of personality. He speaks mostly on Statistics but what does stats have to do with this class? He keeps on repeating what he says and stays on one chapter almost for a month. His textbook does not make sense as well. Terrible professor.
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,09/28/2016,NAN,PSY2300,1.0,4.0,Not Mandatory,Yes,No,,1.0,0.0,"We\'re not even 6 weeks into school and I\'m dropping this course. This is the only time I have ever needed to drop a course mid semester. He is an absolute idiot, never stays on topic, and repeats EVERYTHING 15 times over. DO NOT TAKE HIM YOU WILL REGRET IT. He needs to be fired stat."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,09/08/2015,NAN,PSYC2210,3.0,4.0,Not Mandatory,Yes,,A,2.0,0.0,"He likes to go on and on about his whole lifestory. Do not expect him to stay on topic. Most of the things you learn in this class will be from the textbook, not from him. He only took attendance 3 times so a lot of people skipped many of his classes and just did the readings. But he didn\'t assign any papers or homework. Other than that, he\'s nice."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,08/22/2015,NAN,PSYC2300,3.5,3.0,Not Mandatory,Yes,,B,0.0,0.0,He\'s a very nice and lenient Professor. He does tend to go off topic during lectures. Unfortunately we didn\'t get to finish all the chapts and topics during my Fall 14\' semester. Honestly I just think he\'s getting old but he\'s not a BAD Professor. Although he only took attendance SOMEtimes it\'s best to show up to know what will be on tests. No Hw.
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,04/28/2015,NAN,PSYC1000,1.0,5.0,,,,C+,0.0,0.0,"I\'m a junior and a I took him during my first semester at BC. His class is still the only class in my LIFE that I\'ve gotten a C in. His exams have nothing to do with the textbook, and his lectures are not coherent. I\'m writing this review because I want to make sure other students don\'t make the same mistake I did. DON\'T TAKE HIM!"
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,04/11/2015,NAN,INTROTOPSYC,2.0,3.0,Not Mandatory,Yes,,A,1.0,0.0,"very unclear, long rambling lectures very self-centered man, lectures were 50% about himself and 50% about the material test questions had some surprises, content that you can be sure was never covered in class he is sadly nearly tenured"
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,03/24/2015,NAN,PSYCH,1.0,4.0,Not Mandatory,Yes,,,1.0,0.0,"Prof. Erdelyi\'s class was horrible! Not only did I get NOTHING out of his class, but it was the first class I got a C in! I\'ve always received a B or an A in a psyc class! He gets off topic in a heartbeat, so you end up LOST! Hes so DISORGANIZED, some people should not be allowed to teach! PLEASE do not take him, or you\'ll regret it as I have now!"
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,02/26/2015,NAN,PSYCH1000,1.0,3.0,,Yes,,,0.0,0.0,"If you have barely any interest in the subject of psychology, i fully recommend taking his class for you will pass. He took most of the time in class to talk about his personal life. Barley uses the textbook. Two tests plus a final. Drops the lowest grade. He was so behind on teaching us, that he gave every student a 90 for the second exam."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,02/18/2015,NAN,PSYCH2300,1.0,5.0,Not Mandatory,Yes,,Not,1.0,0.0,Run away fast don\'t take this class
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,01/26/2015,NAN,1000,2.0,2.0,,Yes,Yes,,0.0,1.0,"eaaaasy grade! just show up, didnt need to pay attention half of the time, never used the textbook and still passed, only 2 tests & lowest score is dropped. very much a story telling teacher mostly about his personal life and random things going on in class."
Matthew  Erdelyi,Brooklyn College,Psychology department, Brooklyn, NY,3.0,2.6,,2.9,Get ready to read (8)  Tough Grader (4)  LECTURE HEAVY (4)  Hilarious (3)  GRADED BY FEW THINGS (3)  Skip class? You won\'t pass. (2)  Clear grading criteria (2)  TEST HEAVY (1),118.0,12/28/2014,NAN,PERSONALITY,1.0,5.0,Not Mandatory,Yes,,C,0.0,0.0,DO NOT TAKE!!!!!!!!!!
